epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_auroc
1,1.8845992254178852,0.24199426174163818,12.783756974538168,0.27814939618110657,0.21159332990646362,0.2189348042011261,0.1684376448392868,0.6078928112983704
2,1.8057639688885254,0.26885491609573364,17.81309888044993,0.3177257478237152,0.20262297987937927,0.24287539720535278,0.214132159948349,0.626880943775177
3,1.7668851618737298,0.29499778151512146,24.5662532626258,0.35535117983818054,0.32002726197242737,0.29175329208374023,0.27279919385910034,0.6880123019218445
4,1.6684910643437727,0.3475044071674347,811.0660348383585,0.45512819290161133,0.4236229658126831,0.37553396821022034,0.34465858340263367,0.7603238224983215
5,1.5673664930957787,0.393496036529541,26.108799889087678,0.5033444762229919,0.49148547649383545,0.4248814880847931,0.423267126083374,0.8152192234992981
6,1.4763061256269685,0.4373067617416382,113.79793390274048,0.5431995391845703,0.47549867630004883,0.4676479995250702,0.4606595039367676,0.8400270938873291
7,1.4274846398840946,0.455554336309433,1.6141665506362914,0.5537903904914856,0.5050148963928223,0.5012703537940979,0.483715683221817,0.8558456301689148
8,1.3783410048842852,0.47609320282936096,20.766048663457234,0.5624303221702576,0.49548912048339844,0.5036188364028931,0.49616697430610657,0.8520544767379761
9,1.342526179794288,0.49180102348327637,1.0905066406726838,0.5928093791007996,0.5365559458732605,0.5436884164810181,0.5361037850379944,0.877034068107605
10,1.309987704819167,0.5034231543540955,8.008595099184248,0.6061872839927673,0.5679110884666443,0.5540660619735718,0.545318067073822,0.8845658302307129
11,1.2819461594780006,0.5129747986793518,396.8167278246085,0.6047937273979187,0.5513978600502014,0.5536960363388062,0.5260177850723267,0.8770080208778381
12,1.2623204692619008,0.5224989056587219,5275.1498861028085,0.6220735907554626,0.5671687722206116,0.5788989067077637,0.5571157932281494,0.8784955143928528
13,1.2522207565947894,0.5269710421562195,14.358096679581536,0.6413043737411499,0.602766752243042,0.6038150787353516,0.590888500213623,0.9047954082489014
14,1.2204628988257988,0.5389244556427002,2.1050005894237094,0.6440914273262024,0.5986782908439636,0.6100767850875854,0.5927940607070923,0.9106155037879944
15,1.210567842892539,0.5453842878341675,30.404728285604055,0.6577480435371399,0.6034975051879883,0.6273020505905151,0.6077702641487122,0.9102513790130615
16,1.1873383718039248,0.5521477460861206,210.9701962027285,0.6454849243164062,0.5853584408760071,0.6139800548553467,0.579986035823822,0.8975875377655029
17,1.1751103384071442,0.5578621625900269,770.8952178882228,0.6518952250480652,0.5960692167282104,0.624274492263794,0.5925697684288025,0.904932975769043
18,1.1783439053663516,0.5562334656715393,24682.219380645223,0.6256967782974243,0.5692313313484192,0.5844092965126038,0.5641347169876099,0.8691208958625793
19,1.1808244267564147,0.5568959712982178,482569.0419184143,0.5766443610191345,0.5918622016906738,0.520545482635498,0.5356581211090088,0.7695345282554626
20,1.1728340161720772,0.5564543008804321,11.950183266533745,0.6714046597480774,0.6187642812728882,0.6472589373588562,0.628626823425293,0.9132450819015503
21,1.1502819455923123,0.5679935812950134,198.88022277116775,0.6624860763549805,0.600989580154419,0.6341029405593872,0.5928653478622437,0.8946025371551514
22,1.1310337275371956,0.5766894817352295,14.866655841535993,0.6989966630935669,0.6512336730957031,0.6657752990722656,0.6513829827308655,0.9250333309173584
23,1.1085516402478142,0.582956075668335,938.8750714619954,0.6861761212348938,0.6325595378875732,0.6503499746322632,0.6230912208557129,0.9167250394821167
24,1.0999316496399392,0.5849989056587219,127.81798208793005,0.7109810709953308,0.6654696464538574,0.6907289028167725,0.671637773513794,0.9264119863510132
25,1.0918531573834984,0.5902716517448425,10.37600260509385,0.7137681245803833,0.6787656545639038,0.6876819133758545,0.6753373742103577,0.9349664449691772
26,1.0667115237708649,0.6008171439170837,5.093492342101203,0.7251951098442078,0.7087650299072266,0.7049639225006104,0.6980147361755371,0.945777177810669
27,1.0490449386066345,0.6061174869537354,133.86209032416343,0.7296544313430786,0.6837359666824341,0.7149014472961426,0.6900730133056641,0.9370494484901428
28,1.035370554393256,0.6131018400192261,89.02800962097115,0.733834981918335,0.6964482069015503,0.7284893989562988,0.7050904035568237,0.9456820487976074
29,1.053831280054452,0.6049304604530334,10.928225025733312,0.7129319906234741,0.6738501787185669,0.6900367140769958,0.6766241788864136,0.9343996644020081
30,1.060538936037794,0.603522539138794,741.7711743550831,0.7059643268585205,0.6486026048660278,0.7027708888053894,0.650283932685852,0.908812403678894
31,1.0834937130130644,0.5924249291419983,42.019742936558195,0.7226867079734802,0.6744450330734253,0.7372503280639648,0.6816755533218384,0.940934419631958
32,1.0293102993007894,0.615227460861206,79.9022842379411,0.7469342350959778,0.7020127177238464,0.7442687749862671,0.7153918743133545,0.9430796504020691
33,0.9983206543768673,0.6290856599807739,104.86751992543539,0.7486064434051514,0.6947202682495117,0.7413389682769775,0.7033581733703613,0.9328263401985168
34,0.9914716396336,0.6275949478149414,282.7007857598199,0.7533444762229919,0.7043556571006775,0.7607751488685608,0.7163372039794922,0.9422370791435242
35,0.9755080999944741,0.6345793008804321,1243.9112420429785,0.7313266396522522,0.6745402812957764,0.7323644757270813,0.6742485761642456,0.9121056199073792
