epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_auroc
1,1.5696090205240165,0.39658790826797485,1.2408097513516745,0.5418060421943665,0.4457351565361023,0.4480421543121338,0.4372245669364929,0.8377444744110107
2,1.1944680226038706,0.5565922856330872,1.041682853433821,0.6164994239807129,0.5823094248771667,0.5543913245201111,0.5586526989936829,0.8899281620979309
3,1.0403750051378993,0.6155311465263367,0.9496594095230102,0.6571906208992004,0.6679471731185913,0.5979980230331421,0.6152893900871277,0.9105795621871948
4,0.9406881351221366,0.6560291647911072,0.8677765901883443,0.6825529336929321,0.656316876411438,0.6517015695571899,0.6478593349456787,0.9251330494880676
5,0.8615788948514858,0.6860368847846985,0.8136879750092825,0.7084726691246033,0.6866490840911865,0.6847714781761169,0.682729959487915,0.9347432851791382
6,0.7997552848523055,0.7070726752281189,0.7589468040731218,0.7263098955154419,0.7111904621124268,0.7216144800186157,0.7119033336639404,0.9433801174163818
7,0.7391719002566257,0.7297648191452026,0.7160607750548257,0.744425892829895,0.7530292272567749,0.7255155444145203,0.732657253742218,0.9500849843025208
8,0.6803537439489112,0.7538924217224121,0.6643132515086068,0.760869562625885,0.7488018274307251,0.7605680227279663,0.7541104555130005,0.9569184184074402
9,0.6135474280733945,0.7787378430366516,0.6103277269999187,0.7879041433334351,0.763809084892273,0.7884323596954346,0.7744089365005493,0.9632512927055359
10,0.5504625265555647,0.8024514317512512,0.5915160899195406,0.8010033369064331,0.788975179195404,0.7986214756965637,0.7910868525505066,0.9679149389266968
11,0.4880307887815755,0.8244258165359497,0.5362021664447255,0.8082497119903564,0.8009470105171204,0.8111562728881836,0.8047115802764893,0.9714829921722412
12,0.4319339141845308,0.8456824421882629,0.5052726723584864,0.8191192746162415,0.8197636008262634,0.8260940909385681,0.82122802734375,0.9753523468971252
13,0.37415213129637837,0.8673531413078308,0.4580550894472334,0.8377926349639893,0.8283835649490356,0.8434398770332336,0.8343985080718994,0.9794417023658752
14,0.32562313753578404,0.8853522539138794,0.43903141980369886,0.8547937273979187,0.832724928855896,0.864787757396698,0.8465291261672974,0.9814698696136475
15,0.27248727098393644,0.9049525260925293,0.5116044546415408,0.8637123703956604,0.8536182641983032,0.8656185865402222,0.8589767217636108,0.9824150800704956
16,0.23491294668697796,0.9173200130462646,0.4107796892358197,0.8720735907554626,0.8613386750221252,0.8765087127685547,0.867509126663208,0.9831753373146057
17,0.1982231279481334,0.9306812882423401,0.713172611269272,0.8717948794364929,0.875304102897644,0.8770713806152344,0.8756641745567322,0.9815756678581238
18,0.17607866192229138,0.9402329921722412,0.4230954597228103,0.8715161681175232,0.8608460426330566,0.873785674571991,0.8663134574890137,0.9845646619796753
19,0.1531044790530931,0.948211133480072,0.414354798094266,0.881549596786499,0.8641618490219116,0.8886065483093262,0.8745536804199219,0.985467791557312
20,0.13396642371884,0.9540635943412781,0.41070909495155017,0.8913043737411499,0.8961109519004822,0.8937456011772156,0.8947164416313171,0.9863499402999878
21,0.1188948572818054,0.9607718586921692,0.45033309143243566,0.8882385492324829,0.8867242336273193,0.8907068967819214,0.8884004354476929,0.9857856631278992
22,0.11149175880494727,0.9616000652313232,0.6046085592448556,0.8960423469543457,0.8937478065490723,0.898536205291748,0.8960435390472412,0.9858365058898926
23,0.09813068852022636,0.9672592878341675,0.4747616209467459,0.8874024748802185,0.8939594030380249,0.8892629146575928,0.8902355432510376,0.985924243927002
24,0.08668015615779301,0.970792829990387,0.39990238622607044,0.9060758352279663,0.9066582322120667,0.9086244106292725,0.906946063041687,0.9886095523834229
25,0.08060566095704506,0.9730289578437805,0.4581889579934068,0.8932552933692932,0.8892313838005066,0.8977141380310059,0.8930956125259399,0.9868596196174622
26,0.07353221843298957,0.9753754138946533,0.3882908510603011,0.8982720375061035,0.89725661277771,0.9008026123046875,0.8986548185348511,0.9892033338546753
27,0.06653963038768798,0.9774459004402161,0.45923786804881983,0.9007803797721863,0.8960286974906921,0.9050838351249695,0.9001408219337463,0.9892838001251221
28,0.059060872795583017,0.9802340865135193,0.4314588595352446,0.8974359035491943,0.8994699120521545,0.9002046585083008,0.8997541666030884,0.9890972375869751
29,0.05598737603910908,0.9816420078277588,0.4855148307171961,0.8979933261871338,0.8981797099113464,0.9005981683731079,0.8991332054138184,0.9885147213935852
30,0.04362401784929835,0.9851755499839783,0.4392802884794461,0.9110925197601318,0.9116336107254028,0.9103522896766663,0.910800039768219,0.9904847741127014
31,0.03740715132883294,0.9878809452056885,0.4700093961253555,0.9085841774940491,0.9125947952270508,0.9073194861412048,0.9097562432289124,0.989104151725769
32,0.03359177230407694,0.989316463470459,0.6462509245152533,0.9038461446762085,0.900547981262207,0.904832124710083,0.9023228883743286,0.9864917993545532
33,0.03393653549235995,0.9887643456459045,0.4801882302008582,0.9144369959831238,0.9146196842193604,0.9152036905288696,0.9147017002105713,0.9894331097602844
34,0.02842724152614862,0.9912765026092529,0.4813805290236552,0.9124860763549805,0.9093215465545654,0.915424108505249,0.9122002124786377,0.99000483751297
35,0.032589302960033255,0.989206075668335,0.7293132508424525,0.9127647876739502,0.9191911816596985,0.9128071069717407,0.9158262014389038,0.9888606071472168
36,0.030588958195425245,0.9900066256523132,0.5422785677961333,0.9069119095802307,0.9087721705436707,0.9094171524047852,0.9088224172592163,0.9905838966369629
37,0.02700418159810953,0.9913040995597839,0.3971947402163965,0.9155518412590027,0.9200308322906494,0.91444331407547,0.9168902039527893,0.9910460114479065
38,0.027999674751534212,0.9904759526252747,0.6191198112562981,0.9055184125900269,0.9090750813484192,0.9076865911483765,0.9079837799072266,0.9889761209487915
39,0.025800849890527215,0.9916077852249146,0.6220490454085585,0.9138795733451843,0.9174501299858093,0.9142484664916992,0.9155413508415222,0.9901536107063293
