epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_auroc
41,0.08667868245759663,0.9711517095565796,0.5640246113306946,0.8453177213668823,0.8385987281799316,0.8441112041473389,0.8402355909347534,0.9780633449554443
42,0.08444200508038258,0.9718694686889648,0.5815834885959824,0.8439241647720337,0.8442564010620117,0.8497727513313293,0.8451763987541199,0.9786470532417297
43,0.07460693985654877,0.9747681021690369,0.5930002216208312,0.8506131768226624,0.8442565202713013,0.8422232866287231,0.8416590094566345,0.978496789932251
44,0.07330636824169583,0.9757619500160217,0.5730587928079897,0.8472687005996704,0.8394609093666077,0.8461337089538574,0.8423339128494263,0.9790385365486145
45,0.0775743022255843,0.9744368195533752,0.5809073477579901,0.8517279624938965,0.8331707119941711,0.8528524041175842,0.8404878377914429,0.9802609086036682
46,0.05266816469501281,0.9833535552024841,0.5608884891453716,0.8559085726737976,0.8404097557067871,0.8546162843704224,0.8464623689651489,0.9815441966056824
47,0.045639063780178374,0.9858933091163635,0.5538350354176429,0.8620401620864868,0.8502086400985718,0.8638325929641724,0.8556951284408569,0.9819326996803284
48,0.039670624585677015,0.9876049160957336,0.5266857746947142,0.8681716918945312,0.8537053465843201,0.872198760509491,0.8620980978012085,0.9831594228744507
49,0.038787426714374906,0.9880189895629883,0.5234357282270988,0.8723523020744324,0.8592255115509033,0.8774456977844238,0.8672865629196167,0.9831433296203613
50,0.03571765779857684,0.9891508221626282,0.5572607701395949,0.8709587454795837,0.8572607040405273,0.8751461505889893,0.8647975921630859,0.9824691414833069
51,0.03481546855939678,0.9899790287017822,0.5443665042902447,0.8695651888847351,0.855029821395874,0.8733356595039368,0.8633925318717957,0.9823670387268066
52,0.03251810178405993,0.9905587434768677,0.5508224030046,0.8678929805755615,0.8559445738792419,0.8718706965446472,0.8628928661346436,0.9826534986495972
53,0.03316175503150975,0.9899514317512512,0.5460091297142208,0.8673355579376221,0.8508859276771545,0.86634361743927,0.8577296137809753,0.9826874732971191
54,0.03218609686245091,0.9906691908836365,0.5446698983251634,0.8692865371704102,0.8607503175735474,0.8708451390266418,0.8651848435401917,0.9831656217575073
55,0.02906324140631981,0.9911384582519531,0.537725113644782,0.8745819330215454,0.8646876215934753,0.8727481961250305,0.8681725263595581,0.9835532307624817
56,0.027883640464209453,0.9913869500160217,0.5327307020707263,0.8692865371704102,0.8534514904022217,0.8689528703689575,0.8603284358978271,0.9835969805717468
57,0.02494541327699285,0.9929052591323853,0.5356592226380276,0.8734670877456665,0.8620293140411377,0.8745301961898804,0.8673791289329529,0.9839409589767456
58,0.025114193762501697,0.9931536912918091,0.5304832872663003,0.8726310133934021,0.8585007190704346,0.8738821148872375,0.8654237985610962,0.9838276505470276
59,0.025051313283880074,0.9928776621818542,0.5327800447555879,0.8731883764266968,0.8615936040878296,0.8733624219894409,0.8669143319129944,0.9837267398834229
60,0.022214439241884307,0.994230329990387,0.5419355169518126,0.8754180669784546,0.862690806388855,0.8729861974716187,0.8673514127731323,0.9840593934059143
61,0.024295762038825608,0.9934021830558777,0.5285097637855344,0.8754180669784546,0.8628008365631104,0.87306809425354,0.8676609992980957,0.9841991662979126
62,0.02536925210972359,0.992159903049469,0.5381119066342136,0.8765329122543335,0.8616032004356384,0.8759900331497192,0.8680984377861023,0.9841898679733276
63,0.02329470339437671,0.9929052591323853,0.5466836937703192,0.8748606443405151,0.8604116439819336,0.8734023571014404,0.8662517070770264,0.9837746620178223
64,0.023576471098347887,0.9928500652313232,0.5307809347110904,0.8754180669784546,0.8647117614746094,0.8737711906433105,0.8688419461250305,0.983992874622345
65,0.022800099477387863,0.9933745861053467,0.5330837323958986,0.8745819330215454,0.8628767728805542,0.8755708336830139,0.8688275218009949,0.983814537525177
66,0.02258904322503575,0.9933469295501709,0.5445136332201461,0.8712374567985535,0.8597237467765808,0.8748434782028198,0.8667560815811157,0.9836977124214172
67,0.02116425306084248,0.9939543008804321,0.5448580429992742,0.8765329122543335,0.8648920655250549,0.880030632019043,0.8718590140342712,0.9839947819709778
