epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_auroc
18,0.1394046678260469,0.9562720656394958,0.6336178530752659,0.8168896436691284,0.8074572086334229,0.8165743350982666,0.8110610246658325,0.969139575958252
19,0.11638129824343016,0.963918924331665,0.6310184017051426,0.8205128312110901,0.8144142627716064,0.8160417079925537,0.8149691820144653,0.9700532555580139
20,0.10124750218461942,0.9691088795661926,0.6508572161859936,0.8174470663070679,0.8050057888031006,0.8117938041687012,0.8075138330459595,0.9716806411743164
21,0.08470776023025635,0.9749061465263367,0.6522212162613868,0.823857307434082,0.8189497590065002,0.8188204169273376,0.8187658786773682,0.9718813896179199
22,0.07368935200165877,0.9783844947814941,0.6457966279321247,0.8277592062950134,0.830757737159729,0.8241490125656128,0.8268710374832153,0.97249436378479
23,0.06524135447686247,0.981393575668335,0.6226470522913667,0.8338907361030579,0.8191655278205872,0.8309047222137451,0.8242817521095276,0.9739000201225281
24,0.05992142537809487,0.9819180369377136,0.6423356958292424,0.8386287689208984,0.8346152305603027,0.8328205347061157,0.8325973153114319,0.9741696119308472
25,0.05493598588861714,0.9835191965103149,0.6554165887667073,0.8369565010070801,0.8384280204772949,0.8363194465637207,0.8365770578384399,0.9737485647201538
26,0.052185007102929205,0.9850927591323853,0.6264766808433665,0.8422519564628601,0.845852255821228,0.8368412256240845,0.8409836888313293,0.9755940437316895
27,0.044892210015657276,0.9870803952217102,0.6331273634566201,0.8416945338249207,0.8399220705032349,0.8328777551651001,0.8351619243621826,0.9759261608123779
28,0.04260633649463809,0.9881018400192261,0.6379308313503862,0.840300977230072,0.8332980871200562,0.8361642956733704,0.8344665765762329,0.9756985902786255
29,0.03840829495608433,0.9884330630302429,0.6331676639065457,0.8394649028778076,0.8246334791183472,0.835823655128479,0.8288455605506897,0.9767924547195435
30,0.03414087638211062,0.990199863910675,0.6504283180729382,0.8439241647720337,0.8359917402267456,0.8416996002197266,0.8382726311683655,0.9767778515815735
31,0.033657029455132964,0.9898685812950134,0.6255346770915721,0.8447602987289429,0.841019868850708,0.8427828550338745,0.8416907787322998,0.9775733947753906
32,0.03199870702126183,0.9907243847846985,0.6468744981806311,0.8425306677818298,0.8344054222106934,0.84175044298172,0.8373234272003174,0.9769121408462524
33,0.029557460348907574,0.9917458295822144,0.6353955334052444,0.8483834862709045,0.831177830696106,0.8480820655822754,0.8386321067810059,0.9768901467323303
34,0.029932564202469425,0.9909176230430603,0.648114840555936,0.8391861915588379,0.8240888714790344,0.8321041464805603,0.8268107175827026,0.9768211245536804
35,0.025822893571839877,0.9924911856651306,0.6693334403132192,0.8439241647720337,0.837659478187561,0.8383727073669434,0.8377681970596313,0.976800262928009
36,0.027144359624889095,0.9915249347686768,0.6568742927047424,0.8444815874099731,0.8427860736846924,0.8425208330154419,0.8416846990585327,0.9777212738990784
37,0.02178245691105047,0.9936782121658325,0.6519968953263015,0.8464325666427612,0.8385359048843384,0.8435989618301392,0.8402896523475647,0.9774668216705322
38,0.02191810626677756,0.9933193325996399,0.6540949671136008,0.8472687005996704,0.8406147360801697,0.8420311808586121,0.8408094644546509,0.9773193001747131
39,0.018374488179579075,0.995113730430603,0.648242347633673,0.8522853851318359,0.8485162258148193,0.8456745743751526,0.846450686454773,0.978779673576355
40,0.01567436028662257,0.9956382513046265,0.6179443453024659,0.8522853851318359,0.8414372205734253,0.8484672904014587,0.8445031642913818,0.9796462059020996
41,0.014329782607509845,0.9960247278213501,0.6411579008876449,0.8547937273979187,0.85500568151474,0.8479986190795898,0.8504821062088013,0.9796449542045593
42,0.013129588765035992,0.9961351752281189,0.6502962869157394,0.8514492511749268,0.8448438048362732,0.8484684228897095,0.8464723825454712,0.9788272380828857
43,0.012600688077814389,0.9963836073875427,0.6604898704091707,0.8553511500358582,0.8535569906234741,0.8492993116378784,0.851007342338562,0.979114830493927
44,0.012552657518476526,0.9965492486953735,0.6323433777348448,0.8567447066307068,0.8459944128990173,0.8518801331520081,0.8481824398040771,0.9795311093330383
45,0.011446438422593247,0.9968805313110352,0.6293398148783793,0.8584169745445251,0.8582103252410889,0.8570894002914429,0.8570490479469299,0.9800434708595276
46,0.010555819168194595,0.9969909191131592,0.622885176466144,0.8573021292686462,0.8510497808456421,0.8563973307609558,0.8533227443695068,0.9801913499832153
47,0.010123445953570875,0.9969081282615662,0.6430582596589294,0.8497770428657532,0.8368183374404907,0.8443176746368408,0.8402320146560669,0.9799548983573914
48,0.010723136292594635,0.9967700839042664,0.6427429915501529,0.8550724387168884,0.8508923649787903,0.8510435819625854,0.8506267070770264,0.9802166223526001
49,0.01017482258135207,0.997128963470459,0.6644894914706755,0.8506131768226624,0.8425847291946411,0.8488640189170837,0.8447139263153076,0.9793754816055298
50,0.0095731188151409,0.9971842169761658,0.635228894100421,0.857580840587616,0.8446755409240723,0.8556123375892639,0.849419355392456,0.9804803729057312
51,0.0078102053800741915,0.997929573059082,0.6356712311671839,0.8561872839927673,0.85223388671875,0.8491215705871582,0.8504509329795837,0.9797372817993164
