epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_auroc
14,1.119714325590079,0.5772415995597839,0.910019684765074,0.670568585395813,0.6609195470809937,0.6306452751159668,0.6424694061279297,0.918317973613739
15,1.109154371011594,0.5862963795661926,0.9002141010761261,0.670568585395813,0.6583627462387085,0.6315898895263672,0.6389864683151245,0.9192730188369751
16,1.0961185942005773,0.590823769569397,0.8969853927029504,0.6716833710670471,0.6527549028396606,0.6275843977928162,0.6332353353500366,0.9210436940193176
17,1.0908363668952308,0.5907409191131592,0.8765048036310408,0.6747491359710693,0.6585123538970947,0.6253692507743835,0.6355298757553101,0.9232571125030518
18,1.0736782099169682,0.5969246625900269,0.8652333495352004,0.6786510348320007,0.6601645946502686,0.6421622037887573,0.649052619934082,0.925402820110321
19,1.057386202191401,0.6076634526252747,0.8600679365793864,0.6909141540527344,0.6981918811798096,0.6472618579864502,0.6622700691223145,0.9258372783660889
20,1.055719936431086,0.6056758165359497,0.8609464723534054,0.6847826242446899,0.6789828538894653,0.6498229503631592,0.6595480442047119,0.9267025589942932
21,1.0482898823153426,0.6100927591323853,0.8527083845271004,0.6853400468826294,0.6598501801490784,0.6609251499176025,0.6574876308441162,0.9289623498916626
22,1.0260607415000669,0.6181536912918091,0.8343249852127499,0.6897993087768555,0.6805912852287292,0.6600956916809082,0.6662198305130005,0.9317063093185425
23,1.0237858990345532,0.6188714504241943,0.8358077462514242,0.6948160529136658,0.6904306411743164,0.672649085521698,0.6739935278892517,0.9329853057861328
24,1.020340471604161,0.6194788217544556,0.810578742424647,0.7020624279975891,0.7186282277107239,0.6675482988357544,0.6812076568603516,0.9358716011047363
25,1.0029600692564102,0.6268495917320251,0.80577061202791,0.6992753744125366,0.702906608581543,0.6711583137512207,0.6766824722290039,0.9376881718635559
26,0.9987325135210378,0.6287544369697571,0.7829797996415032,0.7126532793045044,0.7039734125137329,0.6830477118492126,0.6896427273750305,0.939557671546936
27,0.9858755066385329,0.6326744556427002,0.7747079855865903,0.7215719223022461,0.7159028053283691,0.6956756114959717,0.7039516568183899,0.9403883218765259
28,0.9737164153858967,0.6366221308708191,0.7772731337282393,0.7190635204315186,0.7011317014694214,0.6971347332000732,0.6984599232673645,0.9404796361923218
29,0.9691608389938257,0.6391894817352295,0.7513894089063009,0.7296544313430786,0.7396347522735596,0.7023789286613464,0.7172701954841614,0.9433887004852295
30,0.9554201338058437,0.6446278691291809,0.7441127127408982,0.7324414849281311,0.747696578502655,0.706897497177124,0.72134929895401,0.9459831714630127
31,0.9551502055103492,0.6443794369697571,0.7394803173012203,0.7310479283332825,0.7384933233261108,0.6991199254989624,0.7112598419189453,0.9465160369873047
32,0.9367179503473503,0.6527992486953735,0.7243209386534161,0.7341136932373047,0.7313052415847778,0.7177231311798096,0.7230225801467896,0.9479256272315979
33,0.9364301044980966,0.6516950130462646,0.7216222080257204,0.7433110475540161,0.7323396801948547,0.7315750122070312,0.7289468050003052,0.9483862519264221
34,0.9208238247663519,0.6616883873939514,0.7016919318834941,0.7488851547241211,0.7443382143974304,0.7285869121551514,0.7336785793304443,0.9516522288322449
35,0.9205991989626902,0.658210039138794,0.7081711579693688,0.7458193898200989,0.7628698348999023,0.717300534248352,0.7304666042327881,0.9522390365600586
36,0.914287189620649,0.6598663926124573,0.6888717197709613,0.7580825090408325,0.768195390701294,0.7283351421356201,0.7432565093040466,0.9540022611618042
37,0.9063095964307077,0.6653047800064087,0.6849462635649575,0.7589186429977417,0.7671331167221069,0.733878493309021,0.7460473775863647,0.9536391496658325
38,0.8868764064442564,0.6726755499839783,0.6699676767322752,0.7628205418586731,0.7588266730308533,0.7515449523925781,0.7530748248100281,0.955999493598938
39,0.8885329244757078,0.6717093586921692,0.6609348714765575,0.7697882056236267,0.7644379138946533,0.7642737627029419,0.7610548138618469,0.9572223424911499
40,0.8744685959281538,0.6763747930526733,0.6500736222664515,0.7683946490287781,0.7647991180419922,0.7597990036010742,0.7620007991790771,0.9577725529670715
41,0.8648836233853873,0.6813990473747253,0.6426931253737873,0.7728539705276489,0.7791668176651001,0.7443561553955078,0.7585914134979248,0.9588149189949036
42,0.8620862814304896,0.6820064187049866,0.6527346174584495,0.7650501728057861,0.7732712030410767,0.7461104393005371,0.7547091841697693,0.9581658244132996
43,0.8554006739924316,0.6841044425964355,0.6405788875288434,0.7728539705276489,0.7478121519088745,0.7805595397949219,0.7599133253097534,0.9595526456832886
44,0.8502754986536272,0.6849878430366516,0.6253678407933977,0.7736901044845581,0.7625449895858765,0.7669191360473633,0.7635143995285034,0.9621096253395081
45,0.8408525846042924,0.6865890026092529,0.6093487893210517,0.7840022444725037,0.7864285111427307,0.775471568107605,0.7799341082572937,0.9635262489318848
46,0.8330113438974948,0.693297266960144,0.6266086327119006,0.7801003456115723,0.7935150265693665,0.768826961517334,0.7774078845977783,0.9620644450187683
47,0.8197256433761057,0.6995362043380737,0.5944022563099861,0.7870680093765259,0.787632942199707,0.7822902202606201,0.7844386100769043,0.9651181101799011
48,0.8141706773794055,0.6993981599807739,0.6077548781202899,0.7820512652397156,0.7833299040794373,0.7710781693458557,0.7748124003410339,0.9644688367843628
49,0.8072287110420925,0.7021035552024841,0.579872853424814,0.7920847535133362,0.7983686923980713,0.7732588648796082,0.783475399017334,0.9669505953788757
50,0.8005093435227029,0.7053610682487488,0.5778021394875315,0.79347825050354,0.7841717600822449,0.7952413558959961,0.7889221906661987,0.967164158821106
51,0.785575302120285,0.708977460861206,0.5809969667593639,0.7951505184173584,0.7929732203483582,0.7913875579833984,0.7904185056686401,0.9681091904640198
52,0.77919829425866,0.7134496569633484,0.5715562173393037,0.7957079410552979,0.7846599817276001,0.7916505336761475,0.7862629890441895,0.9685395956039429
53,0.7770644953349348,0.7131459712982178,0.5729998243517346,0.802118182182312,0.7942303419113159,0.7981256246566772,0.7945112586021423,0.9689295291900635
54,0.7662783945143855,0.7153268456459045,0.5544009849760267,0.807692289352417,0.8029382228851318,0.8077762126922607,0.8036409616470337,0.9704346656799316
55,0.7617123684065923,0.7212621569633484,0.5367301500174735,0.8107580542564392,0.8072195053100586,0.8090400695800781,0.8074228763580322,0.971335232257843
56,0.7594553583265404,0.7209308743476868,0.5579207917385631,0.8051839470863342,0.7984728217124939,0.8111326098442078,0.8013937473297119,0.9712691307067871
57,0.7495405639656704,0.7248785495758057,0.5409408758580685,0.8154960870742798,0.798444390296936,0.8146556615829468,0.8054361343383789,0.971347987651825
58,0.7345117902244991,0.72940593957901,0.5340844427214728,0.821627676486969,0.8212803602218628,0.8193784356117249,0.8199901580810547,0.9720214605331421
59,0.7356347188603647,0.7277771830558777,0.5082675469915072,0.8199554085731506,0.8064845204353333,0.8206723928451538,0.8129849433898926,0.9744673371315002
60,0.727124047784839,0.7318352460861206,0.5039582420719995,0.827201783657074,0.8214643001556396,0.8225531578063965,0.8211483359336853,0.9750601053237915
61,0.7188667124696734,0.7333812117576599,0.4956099914179908,0.8266443610191345,0.8191907405853271,0.8321071863174438,0.824337899684906,0.9759021997451782
62,0.7187850208617352,0.7359209656715393,0.498450865364737,0.8260869383811951,0.8234163522720337,0.818710446357727,0.8207687139511108,0.9755616784095764
63,0.7045541496703882,0.7379913926124573,0.48591225354207884,0.8258082270622253,0.8123897314071655,0.8244916200637817,0.8175823092460632,0.9766971468925476
64,0.7021049134788686,0.7410556674003601,0.4965404469437069,0.8252508640289307,0.8153940439224243,0.8250139951705933,0.8195627927780151,0.9761673808097839
65,0.6957147745448478,0.742132306098938,0.4774856580959426,0.8319398164749146,0.832417368888855,0.8311749696731567,0.8312717080116272,0.9773763418197632
66,0.6849071013185034,0.7464388012886047,0.4813383050759633,0.8369565010070801,0.8256399631500244,0.8328579664230347,0.8289061188697815,0.9772351384162903
67,0.6821401271929589,0.7489233613014221,0.48197694246139794,0.8377926349639893,0.8295362591743469,0.8385965824127197,0.8334393501281738,0.9780130982398987
68,0.6768378201154696,0.7505245208740234,0.4722717886832025,0.8383500576019287,0.8374350666999817,0.8421130776405334,0.8388597965240479,0.9785821437835693
69,0.6658114720557161,0.7563217878341675,0.4793349756134881,0.8330546021461487,0.8307884931564331,0.838857889175415,0.8339402675628662,0.9783042073249817
70,0.6576766500367978,0.7600209712982178,0.4717311562432183,0.8475473523139954,0.8481659293174744,0.8346624374389648,0.8403438925743103,0.9788843393325806
71,0.653602457526321,0.7604074478149414,0.48611352706121075,0.840300977230072,0.8414444923400879,0.8388733863830566,0.8386410474777222,0.9785197973251343
72,0.6465370106764217,0.759882926940918,0.4701818517481701,0.8428093791007996,0.8466429710388184,0.8391516208648682,0.8421686291694641,0.9785378575325012
73,0.647969297184395,0.7608491778373718,0.4589431427584754,0.8500557541847229,0.8465315103530884,0.8524462580680847,0.8489799499511719,0.9800890684127808
74,0.6339678267747585,0.7666740417480469,0.45659272812306884,0.848940908908844,0.8466987609863281,0.8503375053405762,0.8482192754745483,0.9802895784378052
75,0.6334815708321417,0.7668672800064087,0.46296049991001686,0.8494983315467834,0.8484256267547607,0.8503097891807556,0.8481901288032532,0.9801750779151917
76,0.6214645912693056,0.7729405760765076,0.4467559951212671,0.854236364364624,0.8555089831352234,0.8581914901733398,0.8564406633377075,0.9807045459747314
77,0.6138715807861869,0.773382306098938,0.4219741981228193,0.8581382632255554,0.8618282079696655,0.8619598150253296,0.8616110682487488,0.982699990272522
78,0.6100750482104745,0.77628093957901,0.44271920427680017,0.8525640964508057,0.8555746078491211,0.8515844345092773,0.8520135879516602,0.9822392463684082
79,0.6056740774967224,0.7766674160957336,0.41999311417341234,0.8600891828536987,0.8616607189178467,0.862007737159729,0.861728847026825,0.9829030632972717
